"","masterid","sampleyear","MetricValue","deltah_final","hydro.endpoints","ChannelType","csci_Incr","RelChangeInDeltaINC","Threshold","Lower2","Upper2","NoFlowProblem","HealthyCSCI","RelChangeInDelta","Match"
"154","SMC04239",2009,0.79716481,0.507085414585415,"DS_Mag_50","NAT",0.89716481,100.57,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"155","SMC16832",2010,0.39049894,22.6159293206793,"DS_Mag_50","HB",0.49049894,11.23,"NAT",-11.2137267672896,1.96772076875167,"No","No",91.29940343883,"Yes"
"156","SGUT503",2014,0.92288193,0.862024725274724,"DS_Mag_50","NAT",1.02288193,99.77,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"157","SMC00198",2009,0.73209221,1.39869272394273,"DS_Mag_50","NAT",0.83209221,100.09,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"158","SMC04383",2010,0.924951,1.26742932067932,"DS_Mag_50","NAT",1.024951,100.2,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"159","ME-VR2",2017,0.78110669,3.13886163836162,"DS_Mag_50","SB1",0.88110669,100.04,"NAT",-11.2137267672896,1.96772076875167,"No","No",37.311006490278,"Yes"
"160","SMC02484",2013,0.52408964,52.1415014152515,"DS_Mag_50","HB",0.62408964,77.9,"NAT",-11.2137267672896,1.96772076875167,"No","No",96.2261908166379,"Yes"
"161","SMC02591",2011,0.89992222,1.03200882450883,"DS_Mag_50","NAT",0.99992222,99.81,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"162","SMC04661",2014,0.93130374,3.05704353979353,"DS_Mag_50","NAT",1.03130374,100.1,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",35.6332108739096,"Yes"
"163","SMC18046",2013,0.81859748,3.10044846819847,"DS_Mag_50","SB1",0.91859748,99.99,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",36.5343178919202,"Yes"
"164","SGLT506",2018,0.51675741,8.45199225774225,"DS_Mag_50","SB2",0.61675741,40.94,"NAT",-11.2137267672896,1.96772076875167,"No","No",76.7188526829377,"Yes"
"165","403M01619",2021,0.6893958,0.291144272394275,"DS_Mag_50","NAT",0.7893958,590.77,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"166","403M05832",2019,0.85937319,0.454166999666998,"DS_Mag_50","NAT",0.95937319,99.08,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"167","902M20301",2020,0.83320275,4.57053338328338,"DS_Mag_50","NAT",0.93320275,99.99,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",56.9476775741632,"Yes"
"168","907M23408",2020,0.36103358,0.375597485847486,"DS_Mag_50","NAT",0.46103358,5979.81,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"169","SMC03984",2020,1.09869952,-0.460165834165835,"DS_Mag_50","SB1",1.19869952,756.25,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"170","403M01560",2019,0.44703778,2.85468689643689,"DS_Mag_50","NAT",0.54703778,459.95,"NAT",-11.2137267672896,1.96772076875167,"No","No",31.0705222626095,"Yes"
"171","SMC03304",2011,0.591619,4.7196108058608,"DS_Mag_50","HB",0.691619,67.8,"NAT",-11.2137267672896,1.96772076875167,"No","No",58.3075628543744,"Yes"
"172","SMC05296",2012,0.93834398,7.27698426573427,"DS_Mag_50","NAT",1.03834398,100.04,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",72.9596671245087,"Yes"
"173","SMC06496",2014,0.5966333,-20.5876203796204,"DS_Mag_50","NAT",0.6966333,16.71,"NAT",-11.2137267672896,1.96772076875167,"No","No",45.5317003105904,"Yes"
"174","901M14138",2017,0.80679255,0.352370712620713,"DS_Mag_50","NAT",0.90679255,99.33,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"175","402SNPMCR",2014,0.88466679,1.22914552114552,"DS_Mag_50","NAT",0.98466679,100.07,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"176","404M07362",2017,0.38852855,1.45094413919414,"DS_Mag_50","NAT",0.48852855,1295.02,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"177","405PS0030",2015,0.86406847,-7.2275929070929,"DS_Mag_50","NAT",0.96406847,31.27,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"178","801M12611",2015,0.46342111,15.0697981185481,"DS_Mag_50","SB2",0.56342111,0.66,"NAT",-11.2137267672896,1.96772076875167,"No","No",86.9426202443298,"Yes"
"179","902M18864",2015,1.06967041,2.55145962370962,"DS_Mag_50","NAT",1.16967041,99.94,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",22.8786240445867,"Yes"
"180","907BCT",2014,0.9583806,1.46018581418581,"DS_Mag_50","NAT",1.0583806,99.99,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"181","SGUT503",2012,1.010048,0.862024725274724,"DS_Mag_50","NAT",1.110048,99.77,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"182","SMC00318",2010,0.38224577,94.5920726773226,"DS_Mag_50","HB",0.48224577,27.59,"NAT",-11.2137267672896,1.96772076875167,"No","No",97.9197825853081,"Yes"
"183","SMC01384",2009,0.83865283,5.94519821844822,"DS_Mag_50","NAT",0.93865283,100.08,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",66.9023521764885,"Yes"
"184","SMC02270",2010,0.63508318,-2.20567773892774,"DS_Mag_50","HB",0.73508318,580.77,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"185","SMC05968",2013,0.84657999,-7.2275929070929,"DS_Mag_50","NAT",0.94657999,31.27,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"186","SMC02284",2013,0.41568411,3.24963078588078,"DS_Mag_50","HB",0.51568411,457.59,"NAT",-11.2137267672896,1.96772076875167,"No","No",39.4478665914553,"Yes"
"187","801M16916",2016,0.73325394,31.3433706293706,"DS_Mag_50","NAT",0.83325394,99.99,"NAT",-11.2137267672896,1.96772076875167,"No","No",93.7220511730548,"Yes"
"188","412M08599",2020,0.86255172,15.5684452214452,"DS_Mag_50","SB2",0.96255172,100.01,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",87.3608395651405,"Yes"
"189","412WE0552",2020,1.10577533,1.06290268065268,"DS_Mag_50","NAT",1.20577533,99.73,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"190","909M24969",2020,0.99437135,0.478220862470863,"DS_Mag_50","NAT",1.09437135,100.37,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"191","ME-VR2",2020,0.93327961,3.13886163836162,"DS_Mag_50","SB1",1.03327961,100.04,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",37.311006490278,"Yes"
"192","ME-VR2",2021,0.82806451,3.13886163836162,"DS_Mag_50","SB1",0.92806451,100.04,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",37.311006490278,"Yes"
"193","SMC03984",2019,1.05196407,-0.460165834165835,"DS_Mag_50","SB1",1.15196407,756.25,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"194","SMC01278",2021,0.37555803,20.722433982684,"DS_Mag_50","HB",0.47555803,3.23,"NAT",-11.2137267672896,1.96772076875167,"No","No",90.5043935939382,"Yes"
"195","SMC09534",2018,0.41038968,22.6159293206793,"DS_Mag_50","HB",0.51038968,18.17,"NAT",-11.2137267672896,1.96772076875167,"No","No",91.29940343883,"Yes"
"196","SMC16169",2015,0.79950826,1.93788594738595,"DS_Mag_50","NAT",0.89950826,100.11,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"197","403M05758",2015,0.79569974,10.5921439393939,"DS_Mag_50","NAT",0.89569974,99.98,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",81.4228282771593,"Yes"
"198","412WE0552",2017,0.92389789,1.06290268065268,"DS_Mag_50","NAT",1.02389789,99.73,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"199","904M21720",2015,0.75104196,1.14451973026973,"DS_Mag_50","NAT",0.85104196,99.61,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"200","ME-VR2",2015,0.79434471,3.13886163836162,"DS_Mag_50","SB1",0.89434471,100.04,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",37.311006490278,"Yes"
"201","SGLT506",2012,0.53233427,8.45199225774225,"DS_Mag_50","SB2",0.63233427,31,"NAT",-11.2137267672896,1.96772076875167,"No","No",76.7188526829377,"Yes"
"202","SMC00729",2009,0.68295207,1.05083216783217,"DS_Mag_50","NAT",0.78295207,137.99,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"203","SGLT506",2016,0.4938047,8.45199225774225,"DS_Mag_50","SB2",0.5938047,56.08,"NAT",-11.2137267672896,1.96772076875167,"No","No",76.7188526829377,"Yes"
"204","SMC03737",2012,0.52039334,0.762981268731267,"DS_Mag_50","HB",0.62039334,1436.47,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"205","SMC09564",2010,0.61535722,10.6977474192474,"DS_Mag_50","SB0",0.71535722,37.95,"NAT",-11.2137267672896,1.96772076875167,"No","No",81.6062139847185,"Yes"
"206","SMC11181",2011,0.50949656,2.49595596070596,"DS_Mag_50","HB",0.60949656,393.44,"NAT",-11.2137267672896,1.96772076875167,"No","No",21.1636423186282,"Yes"
"207","SMC00473",2021,0.65106195,0.490222527472528,"DS_Mag_50","NAT",0.75106195,836.35,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"208","SMC00957",2021,0.58812631,1.71071811521812,"DS_Mag_50","NAT",0.68812631,374.11,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"209","SMC03984",2018,1.07502607,-0.460165834165835,"DS_Mag_50","SB1",1.17502607,756.25,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"210","SMC04054",2021,0.65095515,0.0441269563769564,"DS_Mag_50","NAT",0.75095515,10311.16,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"211","403M01580",2019,0.54860281,2.85468689643689,"DS_Mag_50","NAT",0.64860281,257.47,"NAT",-11.2137267672896,1.96772076875167,"No","No",31.0705222626095,"Yes"
"212","906M21790",2020,0.72709217,3.18831818181818,"DS_Mag_50","NAT",0.82709217,100.05,"NAT",-11.2137267672896,1.96772076875167,"No","No",38.2834254130323,"Yes"
"213","SMC16980",2011,0.99551735,3.20055311355311,"DS_Mag_50","NAT",1.09551735,99.98,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",38.5193527825197,"Yes"
"214","SMC04524",2013,1.10017221,0.674292374292374,"DS_Mag_50","NAT",1.20017221,99.36,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"215","911TJWIL3",2019,1.1842725,1.41285797535797,"DS_Mag_50","NAT",1.2842725,99.8,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"216","SMC00693",2010,0.87183844,1.60885298035298,"DS_Mag_50","NAT",0.97183844,100.07,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"217","SMC00957",2010,0.78525679,1.71071811521812,"DS_Mag_50","NAT",0.88525679,99.96,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"218","SMC01384",2015,0.78021742,5.94519821844822,"DS_Mag_50","NAT",0.88021742,100.08,"NAT",-11.2137267672896,1.96772076875167,"No","No",66.9023521764885,"Yes"
"219","SMC02228",2009,0.57329829,22.7544548784549,"DS_Mag_50","HB",0.67329829,60.91,"NAT",-11.2137267672896,1.96772076875167,"No","No",91.3523713081133,"Yes"
"220","SMC08150",2010,0.72743119,0.0441269563769564,"DS_Mag_50","NAT",0.82743119,90.65,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"221","SMC01990",2014,0.65620694,2.86592740592741,"DS_Mag_50","SB0",0.75620694,49.2,"NAT",-11.2137267672896,1.96772076875167,"No","No",31.3408719047816,"Yes"
"222","SMC02644",2011,0.59386304,13.0263887778888,"DS_Mag_50","SB0",0.69386304,40.07,"NAT",-11.2137267672896,1.96772076875167,"No","No",84.8943494447846,"Yes"
"223","SMC04264",2010,0.55201688,-12.228464035964,"DS_Mag_50","NAT",0.65201688,58.39,"NAT",-11.2137267672896,1.96772076875167,"No","No",8.29815801633018,"Yes"
"224","SMC05109",2009,0.78384301,-0.364555694305694,"DS_Mag_50","NAT",0.88384301,979.27,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"225","SMC06714",2010,0.60480512,6.93350782550783,"DS_Mag_50","NAT",0.70480512,4.04,"NAT",-11.2137267672896,1.96772076875167,"No","No",71.6201262294307,"Yes"
"226","SMC15678",2013,0.22685195,22.6159293206793,"DS_Mag_50","HB",0.32685195,47.27,"NAT",-11.2137267672896,1.96772076875167,"No","No",91.29940343883,"Yes"
"227","SMC00446",2010,0.47742784,2.21719355644356,"DS_Mag_50","SB0",0.57742784,537.62,"NAT",-11.2137267672896,1.96772076875167,"No","No",11.25173699729,"Yes"
"228","SMC00958",2011,0.25463411,25.9769900099901,"DS_Mag_50","SB2",0.35463411,28.22,"NAT",-11.2137267672896,1.96772076875167,"No","No",92.4251394484314,"Yes"
"229","SMC04054",2022,0.69299906,0.0441269563769564,"DS_Mag_50","NAT",0.79299906,3829.86,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"230","402M00090",2020,0.90842106,0.919002830502831,"DS_Mag_50","NAT",1.00842106,100.11,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"231","402M00130",2020,0.88723256,8.2877241092241,"DS_Mag_50","NAT",0.98723256,100.03,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",76.2574050147057,"Yes"
"232","905M21791",2020,0.75737313,1.53959998334999,"DS_Mag_50","NAT",0.85737313,100.03,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"233","ME-VR2",2022,0.83293156,3.13886163836162,"DS_Mag_50","SB1",0.93293156,100.04,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",37.311006490278,"Yes"
"234","SMC01413",2012,0.8784077,2.29352122877123,"DS_Mag_50","NAT",0.9784077,99.85,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",14.2052515552302,"Yes"
"235","SMC04383",2014,0.80194072,1.26742932067932,"DS_Mag_50","NAT",0.90194072,100.2,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"236","SMC07126",2012,0.33340554,0.86115659340659,"DS_Mag_50","NAT",0.43340554,2969.26,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"237","SMC12862",2011,0.38247699,22.6159293206793,"DS_Mag_50","HB",0.48247699,8.22,"NAT",-11.2137267672896,1.96772076875167,"No","No",91.29940343883,"Yes"
"238","412M08599",2015,0.72440563,15.5684452214452,"DS_Mag_50","SB2",0.82440563,100.01,"NAT",-11.2137267672896,1.96772076875167,"No","No",87.3608395651405,"Yes"
"239","SMC01151",2009,0.53843942,22.968433982684,"DS_Mag_50","NAT",0.63843942,53.2,"NAT",-11.2137267672896,1.96772076875167,"No","No",91.4329345647372,"Yes"
"240","SMC01278",2009,0.43522857,20.722433982684,"DS_Mag_50","HB",0.53522857,19.16,"NAT",-11.2137267672896,1.96772076875167,"No","No",90.5043935939382,"Yes"
"241","SMC01358",2011,0.3957801,57.3782470862469,"DS_Mag_50","HB",0.4957801,65.77,"NAT",-11.2137267672896,1.96772076875167,"No","No",96.5706154010004,"Yes"
"242","SMC01544",2016,0.84432708,-0.790368714618715,"DS_Mag_50","NAT",0.94432708,398.55,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"243","SMC03390",2008,0.26734691,22.6159293206793,"DS_Mag_50","HB",0.36734691,47.27,"NAT",-11.2137267672896,1.96772076875167,"No","No",91.29940343883,"Yes"
"244","SMC04756",2010,0.54680184,3.42300133200134,"DS_Mag_50","SB0",0.64680184,200.99,"NAT",-11.2137267672896,1.96772076875167,"No","No",42.5147530514925,"Yes"
"245","SMC08655",2012,1.08139288,0.596591075591076,"DS_Mag_50","SB1",1.18139288,100.57,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"246","412M08632",2017,0.36662216,5.32226207126207,"DS_Mag_50","HB",0.46662216,318.1,"NAT",-11.2137267672896,1.96772076875167,"No","No",63.0284878421054,"Yes"
"247","SMC01934",2012,0.56873842,1.33104995004995,"DS_Mag_50","SB2",0.66873842,586.75,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"248","SMC02563",2014,0.48340097,1.1392678987679,"DS_Mag_50","SB2",0.58340097,1110.36,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"249","SMC02933",2010,0.70301712,3.93412462537462,"DS_Mag_50","NAT",0.80301712,78.04,"NAT",-11.2137267672896,1.96772076875167,"No","No",49.9832629586741,"Yes"
"250","SMC05230",2012,0.63611972,17.6750580253081,"DS_Mag_50","SB2",0.73611972,69.08,"NAT",-11.2137267672896,1.96772076875167,"No","No",88.8672457768785,"Yes"
"251","402M00030",2017,0.63489086,0.910826007326006,"DS_Mag_50","NAT",0.73489086,508.33,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"252","402M00029",2016,0.35406609,0.507085414585415,"DS_Mag_50","NAT",0.45406609,4557.42,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"253","910M24979",2021,0.66146495,5.67700932400932,"DS_Mag_50","NAT",0.76146495,30.47,"NAT",-11.2137267672896,1.96772076875167,"No","No",65.3387786342054,"Yes"
"254","404M07375",2019,0.83971421,5.03356368631369,"DS_Mag_50","NAT",0.93971421,99.93,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",60.9079989570427,"Yes"
"255","412M08599",2019,0.69343547,15.5684452214452,"DS_Mag_50","SB2",0.79343547,89.09,"NAT",-11.2137267672896,1.96772076875167,"No","No",87.3608395651405,"Yes"
"256","412WE0552",2019,0.97884571,1.06290268065268,"DS_Mag_50","NAT",1.07884571,99.73,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"257","905M21789",2020,0.75918438,1.83007267732268,"DS_Mag_50","NAT",0.85918438,100,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"258","SMC06496",2021,0.8602505,-20.5876203796204,"DS_Mag_50","NAT",0.9602505,75.87,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",45.5317003105904,"Yes"
"259","SMC08766",2018,0.31658032,22.6159293206793,"DS_Mag_50","HB",0.41658032,33.03,"NAT",-11.2137267672896,1.96772076875167,"No","No",91.29940343883,"Yes"
"260","SGUT503",2013,0.94162901,0.862024725274724,"DS_Mag_50","NAT",1.04162901,99.77,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"261","SMC04748",2009,0.67808034,24.3674099234099,"DS_Mag_50","NAT",0.77808034,88.31,"NAT",-11.2137267672896,1.96772076875167,"No","No",91.9247848871239,"Yes"
"262","SMC06188",2014,1.06242093,-1.04998551448551,"DS_Mag_50","SB1",1.16242093,275.24,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"263","SMC06216",2009,0.73211984,-1.53748817848818,"DS_Mag_50","NAT",0.83211984,156.1,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"264","SMC13630",2012,0.54992725,22.6159293206793,"DS_Mag_50","HB",0.64992725,55.18,"NAT",-11.2137267672896,1.96772076875167,"No","No",91.29940343883,"Yes"
"265","412PS0020",2016,0.32009016,52.4084040126539,"DS_Mag_50","HB",0.42009016,44.48,"NAT",-11.2137267672896,1.96772076875167,"No","No",96.2454098616005,"Yes"
"266","412WE0552",2016,0.8817906,1.06290268065268,"DS_Mag_50","NAT",0.9817906,99.73,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"267","SMC00436",2017,0.62060885,15.4134874292374,"DS_Mag_50","HB",0.72060885,58.84,"NAT",-11.2137267672896,1.96772076875167,"No","No",87.2337731627227,"Yes"
"268","SMC02127",2009,0.75633163,3.10044846819847,"DS_Mag_50","NAT",0.85633163,99.99,"NAT",-11.2137267672896,1.96772076875167,"No","No",36.5343178919202,"Yes"
"269","SMC16446",2012,0.79919466,3.13876423576423,"DS_Mag_50","NAT",0.89919466,100.04,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",37.3090611161317,"Yes"
"270","405M10598",2021,0.447197,2.78732467532468,"DS_Mag_50","HB",0.547197,473.21,"NAT",-11.2137267672896,1.96772076875167,"No","No",29.4046801877337,"Yes"
"271","SMC04264",2021,0.3979169,-12.228464035964,"DS_Mag_50","NAT",0.4979169,113.51,"NAT",-11.2137267672896,1.96772076875167,"No","No",8.29815801633018,"Yes"
"272","403M01575",2020,0.81270907,1.25298176823177,"DS_Mag_50","NAT",0.91270907,99.76,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"273","SGLT506",2020,0.56695215,8.45199225774225,"DS_Mag_50","SB2",0.66695215,9.23,"NAT",-11.2137267672896,1.96772076875167,"No","No",76.7188526829377,"Yes"
"274","SMC13630",2020,0.38264821,22.6159293206793,"DS_Mag_50","HB",0.48264821,8.27,"NAT",-11.2137267672896,1.96772076875167,"No","No",91.29940343883,"Yes"
"275","SMC17432",2014,0.45028103,22.6159293206793,"DS_Mag_50","HB",0.55028103,30.24,"NAT",-11.2137267672896,1.96772076875167,"No","No",91.29940343883,"Yes"
"276","SMC08766",2009,0.34564786,22.6159293206793,"DS_Mag_50","HB",0.44564786,8.98,"NAT",-11.2137267672896,1.96772076875167,"No","No",91.29940343883,"Yes"
"277","405M10600",2016,0.37242436,22.6159293206793,"DS_Mag_50","HB",0.47242436,4.11,"NAT",-11.2137267672896,1.96772076875167,"No","No",91.29940343883,"Yes"
"278","408M03005",2015,0.69308165,4.7196108058608,"DS_Mag_50","HB",0.79308165,63.56,"NAT",-11.2137267672896,1.96772076875167,"No","No",58.3075628543744,"Yes"
"279","SGUT503",2016,1.06821278,0.862024725274724,"DS_Mag_50","NAT",1.16821278,99.77,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"280","SMC01049",2010,0.7184068,0.487665501165502,"DS_Mag_50","NAT",0.8184068,100.48,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"281","SMC01201",2010,0.8492468,1.62538186813187,"DS_Mag_50","NAT",0.9492468,100.28,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"282","SMC01384",2016,0.68451822,5.94519821844822,"DS_Mag_50","NAT",0.78451822,59.88,"NAT",-11.2137267672896,1.96772076875167,"No","No",66.9023521764885,"Yes"
"283","SMC01384",2017,0.67374297,5.94519821844822,"DS_Mag_50","NAT",0.77374297,47.1,"NAT",-11.2137267672896,1.96772076875167,"No","No",66.9023521764885,"Yes"
"284","SMC02127",2014,0.80311412,3.10044846819847,"DS_Mag_50","NAT",0.90311412,99.99,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",36.5343178919202,"Yes"
"285","SMC09534",2009,0.37850489,22.6159293206793,"DS_Mag_50","HB",0.47850489,6.63,"NAT",-11.2137267672896,1.96772076875167,"No","No",91.29940343883,"Yes"
"286","402M00043",2016,0.77673276,1.23608391608391,"DS_Mag_50","NAT",0.87673276,100.32,"NAT",-11.2137267672896,1.96772076875167,"Yes","No",NA,"Yes"
"287","412M08643",2018,0.34539529,94.5920726773226,"DS_Mag_50","HB",0.44539529,20.09,"NAT",-11.2137267672896,1.96772076875167,"No","No",97.9197825853081,"Yes"
"288","402M00110",2019,0.86127107,0.804946303696303,"DS_Mag_50","SB1",0.96127107,99.39,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"289","ME-VR2",2019,0.73973401,3.13886163836162,"DS_Mag_50","SB1",0.83973401,100.04,"NAT",-11.2137267672896,1.96772076875167,"No","No",37.311006490278,"Yes"
"290","SMC06216",2020,0.96084854,-1.53748817848818,"DS_Mag_50","NAT",1.06084854,156.1,"NAT",-11.2137267672896,1.96772076875167,"Yes","Yes",NA,"Yes"
"291","902M18929",2021,0.89806129,2.32387204462204,"DS_Mag_50","NAT",0.99806129,99.83,"NAT",-11.2137267672896,1.96772076875167,"No","Yes",15.3257696220661,"Yes"
"292","SMC16832",2018,0.30532013,22.6159293206793,"DS_Mag_50","HB",0.40532013,47.27,"NAT",-11.2137267672896,1.96772076875167,"No","No",91.29940343883,"Yes"
