"","masterid","latitude","longitude","huc","county","smcshed","csci","sampledate","sampleyear","fieldreplicate","CSCI.Score","Modified.Class","Flow.Metric.Name","Change_in_Flow.Metric_Value_(cfs)","CSCI.Threshold","CSCI.Level","0.3","0.5","0.9","Flow.Alteration.Stress"
"107","SMC08335",34.34583,-119.29948,402,"Ventura","Ventura",0.79271796,2010-07-07,2010,1,0.79271796,"Natural","Magnitude of largest annual storm",-435.803887615514,0.79,"Healthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"108","SMC20497",34.31227,-119.29853,402,"Ventura","Ventura",0.67961298,2013-07-16,2013,1,0.67961298,"Natural","Dry-season median baseflow",8.85889618714618,0.79,"Unhealthy Biology","0 to 0","-11 to 2","-28 to 17","Likely Stressed"
"109","SMC20497",34.31227,-119.29853,402,"Ventura","Ventura",0.67961298,2013-07-16,2013,1,0.67961298,"Natural","Fall pulse magnitude",15.7441326087388,0.79,"Unhealthy Biology","0 to 0","-81 to 18","-189 to 179","Unlikely Stressed"
"110","SMC20497",34.31227,-119.29853,402,"Ventura","Ventura",0.67961298,2013-07-16,2013,1,0.67961298,"Natural","10-year flood magnitude",-101.532232933733,0.79,"Unhealthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"111","SMC20497",34.31227,-119.29853,402,"Ventura","Ventura",0.67961298,2013-07-16,2013,1,0.67961298,"Natural","2-year flood magnitude",-1543.64476456877,0.79,"Unhealthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"112","SMC20497",34.31227,-119.29853,402,"Ventura","Ventura",0.67961298,2013-07-16,2013,1,0.67961298,"Natural","5-year flood magnitude",-1541.16720829171,0.79,"Unhealthy Biology","0 to 0","0 to 287","-16893 to 5693","Likely Stressed"
"113","SMC20497",34.31227,-119.29853,402,"Ventura","Ventura",0.67961298,2013-07-16,2013,1,0.67961298,"Natural","Spring recession magnitude",169.764948717949,0.79,"Unhealthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"114","SMC20497",34.31227,-119.29853,402,"Ventura","Ventura",0.67961298,2013-07-16,2013,1,0.67961298,"Natural","Wet-season low baseflow",-1.78898881118881,0.79,"Unhealthy Biology","0 to 0","0 to 1","-38 to 30","Likely Stressed"
"115","SMC20497",34.31227,-119.29853,402,"Ventura","Ventura",0.67961298,2013-07-16,2013,1,0.67961298,"Natural","Wet-season median baseflow",-0.355147685647679,0.79,"Unhealthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"116","SMC20497",34.31227,-119.29853,402,"Ventura","Ventura",0.67961298,2013-07-16,2013,1,0.67961298,"Natural","Magnitude of largest annual storm",-495.645833256169,0.79,"Unhealthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"117","SMC20032",33.87664,-118.10774,405,"Los Angeles","San Gabriel",0.37813902,2019-07-22,2019,1,0.37813902,"Hard Bottom","Dry-season median baseflow",22.6159293206793,0.67,"Unhealthy Biology","-9 to 1","-19 to 9","-29 to 27","Likely Stressed"
"118","SMC20032",33.87664,-118.10774,405,"Los Angeles","San Gabriel",0.37813902,2019-07-22,2019,1,0.37813902,"Hard Bottom","Fall pulse magnitude",375.938941434555,0.67,"Unhealthy Biology","-89 to 14","-143 to 78","-227 to 248","Very Likely Stressed"
"119","SMC20032",33.87664,-118.10774,405,"Los Angeles","San Gabriel",0.37813902,2019-07-22,2019,1,0.37813902,"Hard Bottom","10-year flood magnitude",-3868.55909723609,0.67,"Unhealthy Biology","0 to 178","-1419 to 4812","-18486 to 8060","Likely Stressed"
"120","SMC20032",33.87664,-118.10774,405,"Los Angeles","San Gabriel",0.37813902,2019-07-22,2019,1,0.37813902,"Hard Bottom","2-year flood magnitude",-410.214877455878,0.67,"Unhealthy Biology","0 to 0","-2012 to 929","-7944 to 2334","Unlikely Stressed"
"121","SMC20032",33.87664,-118.10774,405,"Los Angeles","San Gabriel",0.37813902,2019-07-22,2019,1,0.37813902,"Hard Bottom","5-year flood magnitude",-2296.03028205128,0.67,"Unhealthy Biology","0 to 0","-1804 to 3702","-18606 to 5693","Likely Stressed"
"122","SMC20032",33.87664,-118.10774,405,"Los Angeles","San Gabriel",0.37813902,2019-07-22,2019,1,0.37813902,"Hard Bottom","Spring recession magnitude",-132.915457042957,0.67,"Unhealthy Biology","0 to 0","-633 to 972","-1127 to 2290","Unlikely Stressed"
"123","SMC20032",33.87664,-118.10774,405,"Los Angeles","San Gabriel",0.37813902,2019-07-22,2019,1,0.37813902,"Hard Bottom","Wet-season low baseflow",-19.9801487512487,0.67,"Unhealthy Biology","0 to 0","-12 to 14","-89 to 44","Likely Stressed"
"124","SMC20032",33.87664,-118.10774,405,"Los Angeles","San Gabriel",0.37813902,2019-07-22,2019,1,0.37813902,"Hard Bottom","Wet-season median baseflow",-44.0551388611387,0.67,"Unhealthy Biology","0 to 0","-44 to 45","-368 to 205","Likely Stressed"
"125","SMC20032",33.87664,-118.10774,405,"Los Angeles","San Gabriel",0.37813902,2019-07-22,2019,1,0.37813902,"Hard Bottom","Magnitude of largest annual storm",-1053.8249808532,0.67,"Unhealthy Biology","0 to 0","-2586 to 0","-12692 to 1251","Unlikely Stressed"
"126","SMC19697",34.34807,-119.30096,402,"Ventura","Ventura",0.77587468,2013-06-24,2013,1,0.77587468,"Natural","Dry-season median baseflow",3.13886163836162,0.79,"Unhealthy Biology","0 to 0","-11 to 2","-28 to 17","Likely Stressed"
"127","SMC19697",34.34807,-119.30096,402,"Ventura","Ventura",0.77587468,2013-06-24,2013,1,0.77587468,"Natural","Fall pulse magnitude",10.424646183834,0.79,"Unhealthy Biology","0 to 0","-81 to 18","-189 to 179","Unlikely Stressed"
"128","SMC19697",34.34807,-119.30096,402,"Ventura","Ventura",0.77587468,2013-06-24,2013,1,0.77587468,"Natural","10-year flood magnitude",1163.91516483516,0.79,"Unhealthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"129","SMC19697",34.34807,-119.30096,402,"Ventura","Ventura",0.77587468,2013-06-24,2013,1,0.77587468,"Natural","2-year flood magnitude",-1626.9310909091,0.79,"Unhealthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"130","SMC19697",34.34807,-119.30096,402,"Ventura","Ventura",0.77587468,2013-06-24,2013,1,0.77587468,"Natural","5-year flood magnitude",-1551.46350732601,0.79,"Unhealthy Biology","0 to 0","0 to 287","-16893 to 5693","Likely Stressed"
"131","SMC19697",34.34807,-119.30096,402,"Ventura","Ventura",0.77587468,2013-06-24,2013,1,0.77587468,"Natural","Spring recession magnitude",101.696027306028,0.79,"Unhealthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"132","SMC19697",34.34807,-119.30096,402,"Ventura","Ventura",0.77587468,2013-06-24,2013,1,0.77587468,"Natural","Wet-season low baseflow",4.70977765567765,0.79,"Unhealthy Biology","0 to 0","0 to 1","-38 to 30","Likely Stressed"
"133","SMC19697",34.34807,-119.30096,402,"Ventura","Ventura",0.77587468,2013-06-24,2013,1,0.77587468,"Natural","Wet-season median baseflow",4.00893922743922,0.79,"Unhealthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"134","SMC19697",34.34807,-119.30096,402,"Ventura","Ventura",0.77587468,2013-06-24,2013,1,0.77587468,"Natural","Magnitude of largest annual storm",-435.803887615514,0.79,"Unhealthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"135","SMC21921",33.8878,-117.50574,801,"Riverside","Middle Santa Ana",0.32514129,2013-06-13,2013,2,0.3158459,"Hard Bottom","Dry-season median baseflow",2.49595596070596,0.67,"Unhealthy Biology","-9 to 1","-19 to 9","-29 to 27","Unlikely Stressed"
"136","SMC21921",33.8878,-117.50574,801,"Riverside","Middle Santa Ana",0.32514129,2013-06-13,2013,2,0.3158459,"Hard Bottom","Fall pulse magnitude",47.2665179171535,0.67,"Unhealthy Biology","-89 to 14","-143 to 78","-227 to 248","Unlikely Stressed"
"137","SMC21921",33.8878,-117.50574,801,"Riverside","Middle Santa Ana",0.32514129,2013-06-13,2013,2,0.3158459,"Hard Bottom","10-year flood magnitude",-325.481363603064,0.67,"Unhealthy Biology","0 to 178","-1419 to 4812","-18486 to 8060","Unlikely Stressed"
"138","SMC21921",33.8878,-117.50574,801,"Riverside","Middle Santa Ana",0.32514129,2013-06-13,2013,2,0.3158459,"Hard Bottom","2-year flood magnitude",73.4874663669665,0.67,"Unhealthy Biology","0 to 0","-2012 to 929","-7944 to 2334","Unlikely Stressed"
"139","SMC21921",33.8878,-117.50574,801,"Riverside","Middle Santa Ana",0.32514129,2013-06-13,2013,2,0.3158459,"Hard Bottom","5-year flood magnitude",-16.9723305028306,0.67,"Unhealthy Biology","0 to 0","-1804 to 3702","-18606 to 5693","Unlikely Stressed"
"140","SMC21921",33.8878,-117.50574,801,"Riverside","Middle Santa Ana",0.32514129,2013-06-13,2013,2,0.3158459,"Hard Bottom","Spring recession magnitude",95.1436396936397,0.67,"Unhealthy Biology","0 to 0","-633 to 972","-1127 to 2290","Unlikely Stressed"
"141","SMC21921",33.8878,-117.50574,801,"Riverside","Middle Santa Ana",0.32514129,2013-06-13,2013,2,0.3158459,"Hard Bottom","Wet-season low baseflow",-1.85258285048285,0.67,"Unhealthy Biology","0 to 0","-12 to 14","-89 to 44","Unlikely Stressed"
"142","SMC21921",33.8878,-117.50574,801,"Riverside","Middle Santa Ana",0.32514129,2013-06-13,2013,2,0.3158459,"Hard Bottom","Wet-season median baseflow",15.8373964368964,0.67,"Unhealthy Biology","0 to 0","-44 to 45","-368 to 205","Unlikely Stressed"
"143","SMC21921",33.8878,-117.50574,801,"Riverside","Middle Santa Ana",0.32514129,2013-06-13,2013,2,0.3158459,"Hard Bottom","Magnitude of largest annual storm",-55.9190197212832,0.67,"Unhealthy Biology","0 to 0","-2586 to 0","-12692 to 1251","Unlikely Stressed"
"144","412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles",0.31807442,2017-05-17,2017,1,0.31807442,"Hard Bottom","Dry-season median baseflow",52.4084040126539,0.67,"Unhealthy Biology","-9 to 1","-19 to 9","-29 to 27","Very Likely Stressed"
"145","412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles",0.31807442,2017-05-17,2017,1,0.31807442,"Hard Bottom","Fall pulse magnitude",666.627743860659,0.67,"Unhealthy Biology","-89 to 14","-143 to 78","-227 to 248","Very Likely Stressed"
"146","412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles",0.31807442,2017-05-17,2017,1,0.31807442,"Hard Bottom","10-year flood magnitude",-376.264663569763,0.67,"Unhealthy Biology","0 to 178","-1419 to 4812","-18486 to 8060","Unlikely Stressed"
"147","412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles",0.31807442,2017-05-17,2017,1,0.31807442,"Hard Bottom","2-year flood magnitude",516.897028305028,0.67,"Unhealthy Biology","0 to 0","-2012 to 929","-7944 to 2334","Unlikely Stressed"
"148","412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles",0.31807442,2017-05-17,2017,1,0.31807442,"Hard Bottom","5-year flood magnitude",312.215783349983,0.67,"Unhealthy Biology","0 to 0","-1804 to 3702","-18606 to 5693","Unlikely Stressed"
"149","412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles",0.31807442,2017-05-17,2017,1,0.31807442,"Hard Bottom","Spring recession magnitude",441.10798851149,0.67,"Unhealthy Biology","0 to 0","-633 to 972","-1127 to 2290","Unlikely Stressed"
"150","412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles",0.31807442,2017-05-17,2017,1,0.31807442,"Hard Bottom","Wet-season low baseflow",33.5178752247752,0.67,"Unhealthy Biology","0 to 0","-12 to 14","-89 to 44","Likely Stressed"
"151","412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles",0.31807442,2017-05-17,2017,1,0.31807442,"Hard Bottom","Wet-season median baseflow",69.9391276223776,0.67,"Unhealthy Biology","0 to 0","-44 to 45","-368 to 205","Likely Stressed"
"152","412M08630",34.05961,-118.08902,412,"Los Angeles","Los Angeles",0.31807442,2017-05-17,2017,1,0.31807442,"Hard Bottom","Magnitude of largest annual storm",-52.4342874075139,0.67,"Unhealthy Biology","0 to 0","-2586 to 0","-12692 to 1251","Unlikely Stressed"
"153","902M18893",33.45304,-117.17403,902,"Riverside","Northern San Diego",0.80896179,2017-05-18,2017,1,0.80896179,"Natural","Dry-season median baseflow",5.23030094905095,0.79,"Healthy Biology","0 to 0","-11 to 2","-28 to 17","Likely Stressed"
"154","902M18893",33.45304,-117.17403,902,"Riverside","Northern San Diego",0.80896179,2017-05-18,2017,1,0.80896179,"Natural","Fall pulse magnitude",-23.452681484176,0.79,"Healthy Biology","0 to 0","-81 to 18","-189 to 179","Unlikely Stressed"
"155","902M18893",33.45304,-117.17403,902,"Riverside","Northern San Diego",0.80896179,2017-05-18,2017,1,0.80896179,"Natural","10-year flood magnitude",-5361.51387296037,0.79,"Healthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"156","902M18893",33.45304,-117.17403,902,"Riverside","Northern San Diego",0.80896179,2017-05-18,2017,1,0.80896179,"Natural","2-year flood magnitude",-1302.05730636031,0.79,"Healthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"157","902M18893",33.45304,-117.17403,902,"Riverside","Northern San Diego",0.80896179,2017-05-18,2017,1,0.80896179,"Natural","5-year flood magnitude",-4838.06585414586,0.79,"Healthy Biology","0 to 0","0 to 287","-16893 to 5693","Likely Stressed"
"158","902M18893",33.45304,-117.17403,902,"Riverside","Northern San Diego",0.80896179,2017-05-18,2017,1,0.80896179,"Natural","Spring recession magnitude",157.568757409257,0.79,"Healthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"159","902M18893",33.45304,-117.17403,902,"Riverside","Northern San Diego",0.80896179,2017-05-18,2017,1,0.80896179,"Natural","Wet-season low baseflow",-0.433032051282052,0.79,"Healthy Biology","0 to 0","0 to 1","-38 to 30","Unlikely Stressed"
"160","902M18893",33.45304,-117.17403,902,"Riverside","Northern San Diego",0.80896179,2017-05-18,2017,1,0.80896179,"Natural","Wet-season median baseflow",-1.08153846153846,0.79,"Healthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"161","902M18893",33.45304,-117.17403,902,"Riverside","Northern San Diego",0.80896179,2017-05-18,2017,1,0.80896179,"Natural","Magnitude of largest annual storm",-2983.05644789631,0.79,"Healthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"162","SMC00190",34.01488,-118.04783,405,"Los Angeles","San Gabriel",0.41560858,2008-06-25,2008,1,0.41560858,"Hard Bottom","Dry-season median baseflow",3.0057823010323,0.67,"Unhealthy Biology","-9 to 1","-19 to 9","-29 to 27","Unlikely Stressed"
"163","SMC00190",34.01488,-118.04783,405,"Los Angeles","San Gabriel",0.41560858,2008-06-25,2008,1,0.41560858,"Hard Bottom","Fall pulse magnitude",56.0811025507963,0.67,"Unhealthy Biology","-89 to 14","-143 to 78","-227 to 248","Unlikely Stressed"
"164","SMC00190",34.01488,-118.04783,405,"Los Angeles","San Gabriel",0.41560858,2008-06-25,2008,1,0.41560858,"Hard Bottom","10-year flood magnitude",3396.93874844203,0.67,"Unhealthy Biology","0 to 178","-1419 to 4812","-18486 to 8060","Unlikely Stressed"
"165","SMC00190",34.01488,-118.04783,405,"Los Angeles","San Gabriel",0.41560858,2008-06-25,2008,1,0.41560858,"Hard Bottom","2-year flood magnitude",689.541481851482,0.67,"Unhealthy Biology","0 to 0","-2012 to 929","-7944 to 2334","Unlikely Stressed"
"166","SMC00190",34.01488,-118.04783,405,"Los Angeles","San Gabriel",0.41560858,2008-06-25,2008,1,0.41560858,"Hard Bottom","5-year flood magnitude",2009.53706606727,0.67,"Unhealthy Biology","0 to 0","-1804 to 3702","-18606 to 5693","Unlikely Stressed"
"167","SMC00190",34.01488,-118.04783,405,"Los Angeles","San Gabriel",0.41560858,2008-06-25,2008,1,0.41560858,"Hard Bottom","Spring recession magnitude",388.811283716284,0.67,"Unhealthy Biology","0 to 0","-633 to 972","-1127 to 2290","Unlikely Stressed"
"168","SMC00190",34.01488,-118.04783,405,"Los Angeles","San Gabriel",0.41560858,2008-06-25,2008,1,0.41560858,"Hard Bottom","Wet-season low baseflow",17.1420565268066,0.67,"Unhealthy Biology","0 to 0","-12 to 14","-89 to 44","Likely Stressed"
"169","SMC00190",34.01488,-118.04783,405,"Los Angeles","San Gabriel",0.41560858,2008-06-25,2008,1,0.41560858,"Hard Bottom","Wet-season median baseflow",69.365586996337,0.67,"Unhealthy Biology","0 to 0","-44 to 45","-368 to 205","Likely Stressed"
"170","SMC00190",34.01488,-118.04783,405,"Los Angeles","San Gabriel",0.41560858,2008-06-25,2008,1,0.41560858,"Hard Bottom","Magnitude of largest annual storm",118.866999892915,0.67,"Unhealthy Biology","0 to 0","-2586 to 0","-12692 to 1251","Likely Stressed"
"171","SMC01158",32.96281,-117.16676,906,"San Diego","Central San Diego",0.49183638,2009-05-20,2009,1,0.49183638,"Natural","Dry-season median baseflow",2.5736192973693,0.79,"Unhealthy Biology","0 to 0","-11 to 2","-28 to 17","Likely Stressed"
"172","SMC01158",32.96281,-117.16676,906,"San Diego","Central San Diego",0.49183638,2009-05-20,2009,1,0.49183638,"Natural","Fall pulse magnitude",32.0803262372351,0.79,"Unhealthy Biology","0 to 0","-81 to 18","-189 to 179","Likely Stressed"
"173","SMC01158",32.96281,-117.16676,906,"San Diego","Central San Diego",0.49183638,2009-05-20,2009,1,0.49183638,"Natural","10-year flood magnitude",838.578875591076,0.79,"Unhealthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"174","SMC01158",32.96281,-117.16676,906,"San Diego","Central San Diego",0.49183638,2009-05-20,2009,1,0.49183638,"Natural","2-year flood magnitude",496.054886779887,0.79,"Unhealthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"175","SMC01158",32.96281,-117.16676,906,"San Diego","Central San Diego",0.49183638,2009-05-20,2009,1,0.49183638,"Natural","5-year flood magnitude",557.293331002332,0.79,"Unhealthy Biology","0 to 0","0 to 287","-16893 to 5693","Likely Stressed"
"176","SMC01158",32.96281,-117.16676,906,"San Diego","Central San Diego",0.49183638,2009-05-20,2009,1,0.49183638,"Natural","Spring recession magnitude",151.264413419913,0.79,"Unhealthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"177","SMC01158",32.96281,-117.16676,906,"San Diego","Central San Diego",0.49183638,2009-05-20,2009,1,0.49183638,"Natural","Wet-season low baseflow",7.89872427572428,0.79,"Unhealthy Biology","0 to 0","0 to 1","-38 to 30","Likely Stressed"
"178","SMC01158",32.96281,-117.16676,906,"San Diego","Central San Diego",0.49183638,2009-05-20,2009,1,0.49183638,"Natural","Wet-season median baseflow",10.2429685314685,0.79,"Unhealthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"179","SMC01158",32.96281,-117.16676,906,"San Diego","Central San Diego",0.49183638,2009-05-20,2009,1,0.49183638,"Natural","Magnitude of largest annual storm",83.1963381425267,0.79,"Unhealthy Biology","0 to 0","0 to 929","-8137 to 1251","Unlikely Stressed"
"180","SMC08094",33.81951,-117.8536,801,"Orange","Lower Santa Ana",0.49320633,2012-06-28,2012,1,0.49320633,"Soft Bottom (2)","Dry-season median baseflow",15.0697981185481,0.75,"Unhealthy Biology","0 to 0","-14 to 5","-29 to 19","Likely Stressed"
"181","SMC08094",33.81951,-117.8536,801,"Orange","Lower Santa Ana",0.49320633,2012-06-28,2012,1,0.49320633,"Soft Bottom (2)","Fall pulse magnitude",-215.060126034626,0.75,"Unhealthy Biology","0 to 0","-106 to 41","-204 to 201","Very Likely Stressed"
"182","SMC08094",33.81951,-117.8536,801,"Orange","Lower Santa Ana",0.49320633,2012-06-28,2012,1,0.49320633,"Soft Bottom (2)","10-year flood magnitude",-19120.433544622,0.75,"Unhealthy Biology","0 to 1655","-439 to 4149","-14870 to 8060","Very Likely Stressed"
"183","SMC08094",33.81951,-117.8536,801,"Orange","Lower Santa Ana",0.49320633,2012-06-28,2012,1,0.49320633,"Soft Bottom (2)","2-year flood magnitude",-7943.91201298701,0.75,"Unhealthy Biology","0 to 0","-885 to 75","-3096 to 2334","Very Likely Stressed"
"184","SMC08094",33.81951,-117.8536,801,"Orange","Lower Santa Ana",0.49320633,2012-06-28,2012,1,0.49320633,"Soft Bottom (2)","5-year flood magnitude",-18874.0226619571,0.75,"Unhealthy Biology","0 to 0","-557 to 2650","-17427 to 5693","Very Likely Stressed"
