"","masterid","longitude","latitude","county","sampleyear","CSCI.Score","Modified.Class","Flow.Metric.Name","Change_in_Flow.Metric_Value_(cfs)","CSCI.Threshold","CSCI.Level","Flow.Alteration.Stress"
"168","403CE0156",-119.05968,34.37746,"Ventura",2016,1.0017414,"Natural","Spring recession magnitude",37.0661891441891,0.79,"Healthy Biology","Likely Stressed"
"169","403CE0156",-119.05968,34.37746,"Ventura",2016,1.0017414,"Natural","Wet-season low baseflow",-0.400752430902431,0.79,"Healthy Biology","Unlikely Stressed"
"170","403CE0156",-119.05968,34.37746,"Ventura",2016,1.0017414,"Natural","Wet-season median baseflow",4.30234515484514,0.79,"Healthy Biology","Likely Stressed"
"171","403CE0156",-119.05968,34.37746,"Ventura",2016,1.0017414,"Natural","Magnitude of largest annual storm",35.3944484028307,0.79,"Healthy Biology","Likely Stressed"
"172","403M01560",-119.21253,34.23545,"Ventura",2019,0.44703778,"Natural","Dry-season median baseflow",2.85468689643689,0.79,"Unhealthy Biology","Likely Stressed"
"173","403M01560",-119.21253,34.23545,"Ventura",2019,0.44703778,"Natural","Fall pulse magnitude",-94.7035196462868,0.79,"Unhealthy Biology","Likely Stressed"
"174","403M01560",-119.21253,34.23545,"Ventura",2019,0.44703778,"Natural","10-year flood magnitude",-4996.90519663667,0.79,"Unhealthy Biology","Likely Stressed"
"175","403M01560",-119.21253,34.23545,"Ventura",2019,0.44703778,"Natural","2-year flood magnitude",-2289.24841924741,0.79,"Unhealthy Biology","Likely Stressed"
"176","403M01560",-119.21253,34.23545,"Ventura",2019,0.44703778,"Natural","5-year flood magnitude",-2913.52288578086,0.79,"Unhealthy Biology","Likely Stressed"
"177","403M01560",-119.21253,34.23545,"Ventura",2019,0.44703778,"Natural","Spring recession magnitude",1198.45730752581,0.79,"Unhealthy Biology","Likely Stressed"
"178","403M01560",-119.21253,34.23545,"Ventura",2019,0.44703778,"Natural","Wet-season low baseflow",21.1765758741259,0.79,"Unhealthy Biology","Likely Stressed"
"179","403M01560",-119.21253,34.23545,"Ventura",2019,0.44703778,"Natural","Wet-season median baseflow",40.6665815018315,0.79,"Unhealthy Biology","Likely Stressed"
"180","403M01560",-119.21253,34.23545,"Ventura",2019,0.44703778,"Natural","Magnitude of largest annual storm",-2650.5921015358,0.79,"Unhealthy Biology","Likely Stressed"
"181","403M01575",-119.1127,34.64892,"Ventura",2020,0.80258587,"Natural","Dry-season median baseflow",1.25298176823177,0.79,"Healthy Biology","Unlikely Stressed"
"182","403M01575",-119.1127,34.64892,"Ventura",2020,0.80258587,"Natural","Fall pulse magnitude",24.6472787647878,0.79,"Healthy Biology","Likely Stressed"
"183","403M01575",-119.1127,34.64892,"Ventura",2020,0.80258587,"Natural","10-year flood magnitude",48.9681783549784,0.79,"Healthy Biology","Unlikely Stressed"
"184","403M01575",-119.1127,34.64892,"Ventura",2020,0.80258587,"Natural","2-year flood magnitude",-59.4921182151182,0.79,"Healthy Biology","Likely Stressed"
"185","403M01575",-119.1127,34.64892,"Ventura",2020,0.80258587,"Natural","5-year flood magnitude",46.5119367632367,0.79,"Healthy Biology","Unlikely Stressed"
"186","403M01575",-119.1127,34.64892,"Ventura",2020,0.80258587,"Natural","Spring recession magnitude",169.05653030303,0.79,"Healthy Biology","Likely Stressed"
"187","403M01575",-119.1127,34.64892,"Ventura",2020,0.80258587,"Natural","Wet-season low baseflow",5.71729010989011,0.79,"Healthy Biology","Likely Stressed"
"188","403M01575",-119.1127,34.64892,"Ventura",2020,0.80258587,"Natural","Wet-season median baseflow",21.348704045954,0.79,"Healthy Biology","Likely Stressed"
"189","403M01575",-119.1127,34.64892,"Ventura",2020,0.80258587,"Natural","Magnitude of largest annual storm",-35.9293486941629,0.79,"Healthy Biology","Likely Stressed"
"190","403M01580",-119.23075,34.23495,"Ventura",2019,0.54860281,"Natural","Dry-season median baseflow",2.85468689643689,0.79,"Unhealthy Biology","Likely Stressed"
"191","403M01580",-119.23075,34.23495,"Ventura",2019,0.54860281,"Natural","Fall pulse magnitude",-94.7035196462868,0.79,"Unhealthy Biology","Likely Stressed"
"192","403M01580",-119.23075,34.23495,"Ventura",2019,0.54860281,"Natural","10-year flood magnitude",-4996.90519663667,0.79,"Unhealthy Biology","Likely Stressed"
"193","403M01580",-119.23075,34.23495,"Ventura",2019,0.54860281,"Natural","2-year flood magnitude",-2289.24841924741,0.79,"Unhealthy Biology","Likely Stressed"
"194","403M01580",-119.23075,34.23495,"Ventura",2019,0.54860281,"Natural","5-year flood magnitude",-2913.52288578086,0.79,"Unhealthy Biology","Likely Stressed"
"195","403M01580",-119.23075,34.23495,"Ventura",2019,0.54860281,"Natural","Spring recession magnitude",1198.45730752581,0.79,"Unhealthy Biology","Likely Stressed"
"196","403M01580",-119.23075,34.23495,"Ventura",2019,0.54860281,"Natural","Wet-season low baseflow",21.1765758741259,0.79,"Unhealthy Biology","Likely Stressed"
"197","403M01580",-119.23075,34.23495,"Ventura",2019,0.54860281,"Natural","Wet-season median baseflow",40.6665815018315,0.79,"Unhealthy Biology","Likely Stressed"
"198","403M01580",-119.23075,34.23495,"Ventura",2019,0.54860281,"Natural","Magnitude of largest annual storm",-2650.5921015358,0.79,"Unhealthy Biology","Likely Stressed"
"199","403M01619",-119.26634,34.55945,"Ventura",2021,0.6894662,"Natural","Dry-season median baseflow",0.291144272394275,0.79,"Unhealthy Biology","Unlikely Stressed"
"200","403M01619",-119.26634,34.55945,"Ventura",2021,0.6894662,"Natural","Fall pulse magnitude",11.9470920124989,0.79,"Unhealthy Biology","Unlikely Stressed"
"201","403M01619",-119.26634,34.55945,"Ventura",2021,0.6894662,"Natural","10-year flood magnitude",66.7811225441226,0.79,"Unhealthy Biology","Unlikely Stressed"
"202","403M01619",-119.26634,34.55945,"Ventura",2021,0.6894662,"Natural","2-year flood magnitude",-40.4951433566434,0.79,"Unhealthy Biology","Likely Stressed"
"203","403M01619",-119.26634,34.55945,"Ventura",2021,0.6894662,"Natural","5-year flood magnitude",4.86722314352316,0.79,"Unhealthy Biology","Unlikely Stressed"
"204","403M01619",-119.26634,34.55945,"Ventura",2021,0.6894662,"Natural","Spring recession magnitude",145.647617549117,0.79,"Unhealthy Biology","Likely Stressed"
"205","403M01619",-119.26634,34.55945,"Ventura",2021,0.6894662,"Natural","Wet-season low baseflow",3.78922842157841,0.79,"Unhealthy Biology","Unlikely Stressed"
"206","403M01619",-119.26634,34.55945,"Ventura",2021,0.6894662,"Natural","Wet-season median baseflow",7.56377705627704,0.79,"Unhealthy Biology","Likely Stressed"
"207","403M01619",-119.26634,34.55945,"Ventura",2021,0.6894662,"Natural","Magnitude of largest annual storm",-3.57447451472525,0.79,"Unhealthy Biology","Likely Stressed"
"208","403M01625",-118.77994,34.57002,"Ventura",2020,0.9579164,"Natural","Dry-season median baseflow",6.70630103230104,0.79,"Healthy Biology","Likely Stressed"
"209","403M01625",-118.77994,34.57002,"Ventura",2020,0.9579164,"Natural","Fall pulse magnitude",12.173979637704,0.79,"Healthy Biology","Unlikely Stressed"
"210","403M01625",-118.77994,34.57002,"Ventura",2020,0.9579164,"Natural","10-year flood magnitude",-66.8223268398268,0.79,"Healthy Biology","Likely Stressed"
"211","403M01625",-118.77994,34.57002,"Ventura",2020,0.9579164,"Natural","2-year flood magnitude",-360.818854312354,0.79,"Healthy Biology","Likely Stressed"
"212","403M01625",-118.77994,34.57002,"Ventura",2020,0.9579164,"Natural","5-year flood magnitude",-773.059864635365,0.79,"Healthy Biology","Likely Stressed"
"213","403M01625",-118.77994,34.57002,"Ventura",2020,0.9579164,"Natural","Spring recession magnitude",101.499338994339,0.79,"Healthy Biology","Likely Stressed"
"214","403M01625",-118.77994,34.57002,"Ventura",2020,0.9579164,"Natural","Wet-season low baseflow",4.59029179154181,0.79,"Healthy Biology","Likely Stressed"
"215","403M01625",-118.77994,34.57002,"Ventura",2020,0.9579164,"Natural","Wet-season median baseflow",5.62992932067932,0.79,"Healthy Biology","Likely Stressed"
"216","403M01625",-118.77994,34.57002,"Ventura",2020,0.9579164,"Natural","Magnitude of largest annual storm",-540.380994093809,0.79,"Healthy Biology","Likely Stressed"
"217","403M01629",-119.0707,34.38748,"Ventura",2020,0.834019,"Natural","Dry-season median baseflow",2.17547111222111,0.79,"Healthy Biology","Unlikely Stressed"
"218","403M01629",-119.0707,34.38748,"Ventura",2020,0.834019,"Natural","Fall pulse magnitude",11.1274172079079,0.79,"Healthy Biology","Unlikely Stressed"
"219","403M01629",-119.0707,34.38748,"Ventura",2020,0.834019,"Natural","10-year flood magnitude",242.253312087913,0.79,"Healthy Biology","Unlikely Stressed"
"220","403M01629",-119.0707,34.38748,"Ventura",2020,0.834019,"Natural","2-year flood magnitude",-82.6693121878123,0.79,"Healthy Biology","Likely Stressed"
"221","403M01629",-119.0707,34.38748,"Ventura",2020,0.834019,"Natural","5-year flood magnitude",237.15691052281,0.79,"Healthy Biology","Unlikely Stressed"
"222","403M01629",-119.0707,34.38748,"Ventura",2020,0.834019,"Natural","Spring recession magnitude",72.490147852148,0.79,"Healthy Biology","Likely Stressed"
"223","403M01629",-119.0707,34.38748,"Ventura",2020,0.834019,"Natural","Wet-season low baseflow",0.958043040293041,0.79,"Healthy Biology","Unlikely Stressed"
"224","403M01629",-119.0707,34.38748,"Ventura",2020,0.834019,"Natural","Wet-season median baseflow",6.7802365967366,0.79,"Healthy Biology","Likely Stressed"
"225","403M01629",-119.0707,34.38748,"Ventura",2020,0.834019,"Natural","Magnitude of largest annual storm",35.7524058395164,0.79,"Healthy Biology","Likely Stressed"
"226","403M05758",-118.61254,34.43484,"Los Angeles",2015,0.80839784,"Natural","Dry-season median baseflow",10.5921439393939,0.79,"Healthy Biology","Likely Stressed"
"227","403M05758",-118.61254,34.43484,"Los Angeles",2015,0.80839784,"Natural","Fall pulse magnitude",21.958244248666,0.79,"Healthy Biology","Likely Stressed"
"228","403M05758",-118.61254,34.43484,"Los Angeles",2015,0.80839784,"Natural","10-year flood magnitude",-1591.14196623377,0.79,"Healthy Biology","Likely Stressed"
"229","403M05758",-118.61254,34.43484,"Los Angeles",2015,0.80839784,"Natural","2-year flood magnitude",-327.476374625374,0.79,"Healthy Biology","Likely Stressed"
"230","403M05758",-118.61254,34.43484,"Los Angeles",2015,0.80839784,"Natural","5-year flood magnitude",-1746.75397918748,0.79,"Healthy Biology","Likely Stressed"
"231","403M05758",-118.61254,34.43484,"Los Angeles",2015,0.80839784,"Natural","Spring recession magnitude",6.54566117216116,0.79,"Healthy Biology","Likely Stressed"
"232","403M05758",-118.61254,34.43484,"Los Angeles",2015,0.80839784,"Natural","Wet-season low baseflow",7.58658418248418,0.79,"Healthy Biology","Likely Stressed"
"233","403M05758",-118.61254,34.43484,"Los Angeles",2015,0.80839784,"Natural","Wet-season median baseflow",8.29547619047619,0.79,"Healthy Biology","Likely Stressed"
"234","403M05758",-118.61254,34.43484,"Los Angeles",2015,0.80839784,"Natural","Magnitude of largest annual storm",-940.439486308818,0.79,"Healthy Biology","Likely Stressed"
"235","403M05774",-118.62067,34.42692,"Los Angeles",2016,0.76576717,"Natural","Dry-season median baseflow",10.5921439393939,0.79,"Unhealthy Biology","Likely Stressed"
"236","403M05774",-118.62067,34.42692,"Los Angeles",2016,0.76576717,"Natural","Fall pulse magnitude",21.958244248666,0.79,"Unhealthy Biology","Likely Stressed"
"237","403M05774",-118.62067,34.42692,"Los Angeles",2016,0.76576717,"Natural","10-year flood magnitude",-1591.14196623377,0.79,"Unhealthy Biology","Likely Stressed"
"238","403M05774",-118.62067,34.42692,"Los Angeles",2016,0.76576717,"Natural","2-year flood magnitude",-327.476374625374,0.79,"Unhealthy Biology","Likely Stressed"
"239","403M05774",-118.62067,34.42692,"Los Angeles",2016,0.76576717,"Natural","5-year flood magnitude",-1746.75397918748,0.79,"Unhealthy Biology","Likely Stressed"
"240","403M05774",-118.62067,34.42692,"Los Angeles",2016,0.76576717,"Natural","Spring recession magnitude",6.54566117216116,0.79,"Unhealthy Biology","Likely Stressed"
"241","403M05774",-118.62067,34.42692,"Los Angeles",2016,0.76576717,"Natural","Wet-season low baseflow",7.58658418248418,0.79,"Unhealthy Biology","Likely Stressed"
"242","403M05774",-118.62067,34.42692,"Los Angeles",2016,0.76576717,"Natural","Wet-season median baseflow",8.29547619047619,0.79,"Unhealthy Biology","Likely Stressed"
"243","403M05774",-118.62067,34.42692,"Los Angeles",2016,0.76576717,"Natural","Magnitude of largest annual storm",-940.439486308818,0.79,"Unhealthy Biology","Likely Stressed"
"244","403M05795",-118.77961,34.60898,"Los Angeles",2017,0.87377648,"Natural","Dry-season median baseflow",6.47824991674993,0.79,"Healthy Biology","Likely Stressed"
"245","403M05795",-118.77961,34.60898,"Los Angeles",2017,0.87377648,"Natural","Fall pulse magnitude",10.9408266756791,0.79,"Healthy Biology","Unlikely Stressed"
"246","403M05795",-118.77961,34.60898,"Los Angeles",2017,0.87377648,"Natural","10-year flood magnitude",-179.970386613387,0.79,"Healthy Biology","Likely Stressed"
"247","403M05795",-118.77961,34.60898,"Los Angeles",2017,0.87377648,"Natural","2-year flood magnitude",-433.159886113886,0.79,"Healthy Biology","Likely Stressed"
"248","403M05795",-118.77961,34.60898,"Los Angeles",2017,0.87377648,"Natural","5-year flood magnitude",-498.991119214119,0.79,"Healthy Biology","Likely Stressed"
"249","403M05795",-118.77961,34.60898,"Los Angeles",2017,0.87377648,"Natural","Spring recession magnitude",75.5114370629371,0.79,"Healthy Biology","Likely Stressed"
"250","403M05795",-118.77961,34.60898,"Los Angeles",2017,0.87377648,"Natural","Wet-season low baseflow",3.76432640692641,0.79,"Healthy Biology","Unlikely Stressed"
"251","403M05795",-118.77961,34.60898,"Los Angeles",2017,0.87377648,"Natural","Wet-season median baseflow",3.22898701298702,0.79,"Healthy Biology","Likely Stressed"
"252","403M05795",-118.77961,34.60898,"Los Angeles",2017,0.87377648,"Natural","Magnitude of largest annual storm",-498.377343732434,0.79,"Healthy Biology","Likely Stressed"
"253","403M05832",-118.50855,34.54997,"Los Angeles",2019,0.86379869,"Natural","Dry-season median baseflow",0.454166999666998,0.79,"Healthy Biology","Unlikely Stressed"
"254","403M05832",-118.50855,34.54997,"Los Angeles",2019,0.86379869,"Natural","Fall pulse magnitude",26.4214193790826,0.79,"Healthy Biology","Likely Stressed"
"255","403M05832",-118.50855,34.54997,"Los Angeles",2019,0.86379869,"Natural","10-year flood magnitude",67.9588963369964,0.79,"Healthy Biology","Unlikely Stressed"
"256","403M05832",-118.50855,34.54997,"Los Angeles",2019,0.86379869,"Natural","2-year flood magnitude",-6.79707892107894,0.79,"Healthy Biology","Likely Stressed"
"257","403M05832",-118.50855,34.54997,"Los Angeles",2019,0.86379869,"Natural","5-year flood magnitude",95.5570313020311,0.79,"Healthy Biology","Unlikely Stressed"
"258","403M05832",-118.50855,34.54997,"Los Angeles",2019,0.86379869,"Natural","Spring recession magnitude",84.9055795870796,0.79,"Healthy Biology","Likely Stressed"
"259","403M05832",-118.50855,34.54997,"Los Angeles",2019,0.86379869,"Natural","Wet-season low baseflow",2.25596734931734,0.79,"Healthy Biology","Unlikely Stressed"
"260","403M05832",-118.50855,34.54997,"Los Angeles",2019,0.86379869,"Natural","Wet-season median baseflow",4.6958846986347,0.79,"Healthy Biology","Likely Stressed"
"261","403M05832",-118.50855,34.54997,"Los Angeles",2019,0.86379869,"Natural","Magnitude of largest annual storm",-15.3972327186591,0.79,"Healthy Biology","Likely Stressed"
"262","403R4S117",-118.45116,34.58739,"Los Angeles",2016,0.67490588,"Natural","Dry-season median baseflow",0.102716117216117,0.79,"Unhealthy Biology","Unlikely Stressed"
"263","403R4S117",-118.45116,34.58739,"Los Angeles",2016,0.67490588,"Natural","Fall pulse magnitude",23.4079673682851,0.79,"Unhealthy Biology","Likely Stressed"
"264","403R4S117",-118.45116,34.58739,"Los Angeles",2016,0.67490588,"Natural","10-year flood magnitude",173.583203196803,0.79,"Unhealthy Biology","Unlikely Stressed"
"265","403R4S117",-118.45116,34.58739,"Los Angeles",2016,0.67490588,"Natural","2-year flood magnitude",37.9836941391942,0.79,"Unhealthy Biology","Likely Stressed"
"266","403R4S117",-118.45116,34.58739,"Los Angeles",2016,0.67490588,"Natural","5-year flood magnitude",175.40427985348,0.79,"Unhealthy Biology","Unlikely Stressed"
"267","403R4S117",-118.45116,34.58739,"Los Angeles",2016,0.67490588,"Natural","Spring recession magnitude",70.2474965034964,0.79,"Unhealthy Biology","Likely Stressed"
"268","403R4S117",-118.45116,34.58739,"Los Angeles",2016,0.67490588,"Natural","Wet-season low baseflow",2.08673526473526,0.79,"Unhealthy Biology","Unlikely Stressed"
"269","403R4S117",-118.45116,34.58739,"Los Angeles",2016,0.67490588,"Natural","Wet-season median baseflow",3.23365301365301,0.79,"Unhealthy Biology","Likely Stressed"
"270","403R4S117",-118.45116,34.58739,"Los Angeles",2016,0.67490588,"Natural","Magnitude of largest annual storm",-38.8640569653445,0.79,"Unhealthy Biology","Likely Stressed"
"271","403S00064",-118.51372,34.64435,"Los Angeles",2022,0.76879383,"Natural","Dry-season median baseflow",0.219472277722277,0.79,"Unhealthy Biology","Unlikely Stressed"
"272","403S00064",-118.51372,34.64435,"Los Angeles",2022,0.76879383,"Natural","Fall pulse magnitude",22.6786355748993,0.79,"Unhealthy Biology","Likely Stressed"
"273","403S00064",-118.51372,34.64435,"Los Angeles",2022,0.76879383,"Natural","10-year flood magnitude",191.134883283383,0.79,"Unhealthy Biology","Unlikely Stressed"
"274","403S00064",-118.51372,34.64435,"Los Angeles",2022,0.76879383,"Natural","2-year flood magnitude",38.8236140526141,0.79,"Unhealthy Biology","Likely Stressed"
"275","403S00064",-118.51372,34.64435,"Los Angeles",2022,0.76879383,"Natural","5-year flood magnitude",221.197452514152,0.79,"Unhealthy Biology","Unlikely Stressed"
"276","403S00064",-118.51372,34.64435,"Los Angeles",2022,0.76879383,"Natural","Spring recession magnitude",68.8427477522477,0.79,"Unhealthy Biology","Likely Stressed"
"277","403S00064",-118.51372,34.64435,"Los Angeles",2022,0.76879383,"Natural","Wet-season low baseflow",2.13245444555445,0.79,"Unhealthy Biology","Unlikely Stressed"
"278","403S00064",-118.51372,34.64435,"Los Angeles",2022,0.76879383,"Natural","Wet-season median baseflow",2.04780852480853,0.79,"Unhealthy Biology","Likely Stressed"
